class,order,family,genus,specificEpithet,12S,16S,COI,cytB,ITS,matK,psbA-trnH,rbcL,cpGenome_total,mtGenome_total,nucGenome_total,otherLoci_total,total_sequences,cpGenome_GB,mtGenome_GB,nucGenome_GB,otherLoci_GB,cpGenome_RS,mtGenome_RS,nucGenome_RS,otherLoci_RS
Arachnida,Trombidiformes,Arrenuridae,Arrenurus,sp.,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Arachnida,Trombidiformes,Arrenuridae,Arrenurus,sp.,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Arachnida,Trombidiformes,Arrenuridae,Arrenurus,sp.,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Arachnida,Trombidiformes,Arrenuridae,Arrenurus,sp.,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Arachnida,Trombidiformes,Arrenuridae,Arrenurus,sp.,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
Arachnida,Trombidiformes,Arrenuridae,Arrenurus,muelleri,0,0,2,0,0,0,0,0,0,0,0,2,4,0,0,0,2,0,0,0,0
Arachnida,Trombidiformes,Arrenuridae,Arrenurus,refractariolus,0,0,4,0,0,0,0,0,0,0,0,3,7,0,0,0,3,0,0,0,0
Arachnida,Trombidiformes,Arrenuridae,Arrenurus,sp.,0,0,24,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0
Arachnida,Trombidiformes,Arrenuridae,Arrenurus,sp.,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
Arachnida,Trombidiformes,Arrenuridae,Arrenurus,sp.,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Arachnida,Trombidiformes,Arrenuridae,Arrenurus,sp.,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
Arachnida,Trombidiformes,Arrenuridae,Arrenurus,sp.,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Arachnida,Trombidiformes,Arrenuridae,Arrenurus,sp.,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Arachnida,Trombidiformes,Arrenuridae,Arrenurus,sp.,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Arachnida,Trombidiformes,Arrenuridae,Arrenurus,sp.,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Arachnida,Trombidiformes,Arrenuridae,Arrenurus,sp.,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Arachnida,Trombidiformes,Arrenuridae,Arrenurus,sp.,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Arachnida,Trombidiformes,Arrenuridae,Arrenurus,sp.,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Arachnida,Trombidiformes,Arrenuridae,Arrenurus,sp.,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Arachnida,Trombidiformes,Arrenuridae,Arrenurus,sp.,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Arachnida,Trombidiformes,Arrenuridae,Arrenurus,sp.,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Arachnida,Trombidiformes,Arrenuridae,Arrenurus,sp.,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
Arachnida,Trombidiformes,Arrenuridae,Arrenurus,liberatus,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0
Arachnida,Trombidiformes,Arrenuridae,Arrenurus,latirotundatus,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0
Arachnida,Trombidiformes,Arrenuridae,Arrenurus,novus,0,0,0,4,0,0,0,0,0,0,0,5,9,0,0,0,5,0,0,0,0
Arachnida,Trombidiformes,Arrenuridae,Arrenurus,sp.,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Arachnida,Trombidiformes,Arrenuridae,Arrenurus,sp.,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Arachnida,Trombidiformes,Arrenuridae,Arrenurus,sp.,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Arachnida,Trombidiformes,Arrenuridae,Arrenurus,sp.,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Arachnida,Trombidiformes,Arrenuridae,Arrenurus,forpicatus,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
Arachnida,Trombidiformes,Arrenuridae,Arrenurus,papillator,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
Arachnida,Trombidiformes,Arrenuridae,Arrenurus,mediorotundatus,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
Arachnida,Trombidiformes,Arrenuridae,Arrenurus,sp.,0,0,2,0,0,0,0,0,0,0,0,2,4,0,0,0,2,0,0,0,0
Arachnida,Trombidiformes,Athienemanniidae,Chelomideopsis,annemiae,0,0,4,0,0,0,0,0,0,0,0,4,8,0,0,0,4,0,0,0,0
Arachnida,Trombidiformes,Athienemanniidae,Mundamella,germanica,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Arachnida,Trombidiformes,Aturidae,Albia,sp.,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Arachnida,Trombidiformes,Aturidae,Albia,sp.,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Arachnida,Trombidiformes,Aturidae,Albia,sp.,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Arachnida,Trombidiformes,Aturidae,Albia,sp.,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Arachnida,Trombidiformes,Aturidae,Albia,sp.,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Arachnida,Trombidiformes,Aturidae,Albia,sp.,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Arachnida,Trombidiformes,Aturidae,Albia,sp.,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Arachnida,Trombidiformes,Aturidae,Albia,sp.,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Arachnida,Trombidiformes,Aturidae,Albia,sp.,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Arachnida,Trombidiformes,Aturidae,Aturus,sp.,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,0,0,0,0
Arachnida,Trombidiformes,Aturidae,Aturus,sp.,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Arachnida,Trombidiformes,Aturidae,Aturus,sp.,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
Arachnida,Trombidiformes,Aturidae,Aturus,scaber,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
Arachnida,Trombidiformes,Aturidae,Aturus,sp.,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Arachnida,Trombidiformes,Aturidae,Aturus,sp.,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Arachnida,Trombidiformes,Aturidae,Aturus,sp.,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Arachnida,Trombidiformes,Aturidae,Aturus,sp.,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Arachnida,Trombidiformes,Aturidae,Aturus,sp.,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Arachnida,Trombidiformes,Aturidae,Aturus,sp.,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Arachnida,Trombidiformes,Aturidae,Aturus,sp.,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Arachnida,Trombidiformes,Aturidae,Aturus,sp.,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Arachnida,Trombidiformes,Aturidae,Aturus,sp.,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Arachnida,Trombidiformes,Aturidae,Aturus,sp.,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Arachnida,Trombidiformes,Aturidae,Aturus,sp.,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Arachnida,Trombidiformes,Aturidae,Aturus,sp.,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Arachnida,Trombidiformes,Aturidae,Aturus,sp.,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Arachnida,Trombidiformes,Aturidae,Aturus,sp.,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Arachnida,Trombidiformes,Aturidae,Aturus,sp.,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
Arachnida,Trombidiformes,Aturidae,Aturus,natangensis,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
Arachnida,Trombidiformes,Aturidae,Aturus,sp.,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
Arachnida,Trombidiformes,Aturidae,Aturus,sp.,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
Arachnida,Trombidiformes,Aturidae,Axonopsis,sp.,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Arachnida,Trombidiformes,Aturidae,Axonopsis,sp.,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Arachnida,Trombidiformes,Aturidae,Axonopsis,sp.,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Arachnida,Trombidiformes,Aturidae,Hexaxonopsis,serrata,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
Arachnida,Trombidiformes,Aturidae,Kongsbergia,sp.,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Arachnida,Trombidiformes,Aturidae,Kongsbergia,sp.,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Arachnida,Trombidiformes,Aturidae,Ljania,bipapillata,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
Arachnida,Trombidiformes,Aturidae,Ljania,bipapillata,0,0,6,0,0,0,0,0,0,0,0,6,12,0,0,0,6,0,0,0,0
Arachnida,Trombidiformes,Aturidae,Ljania,bipapillata,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0
Arachnida,Trombidiformes,Aturidae,Ocybrachypoda,celeripes,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
Arachnida,Trombidiformes,Aturidae,Parabrachypoda,montii,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Arachnida,Trombidiformes,Aturidae,Woolastookia,rotundifrons,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
Arachnida,Trombidiformes,Barbutiidae,Barbutia,sp.,0,0,1,0,0,0,0,0,0,0,0,4,5,0,0,0,4,0,0,0,0
Arachnida,Trombidiformes,Bdellidae,Bdella,longicornis,0,0,1,0,0,0,0,0,0,0,0,4,5,0,0,0,4,0,0,0,0
Arachnida,Trombidiformes,Bdellidae,Bdella,sp.,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Arachnida,Trombidiformes,Bdellidae,Bdella,sp.,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
Arachnida,Trombidiformes,Bdellidae,Bdella,muscorum,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
Arachnida,Trombidiformes,Bdellidae,Bdellodes,sp.,0,0,2,0,0,0,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0
Arachnida,Trombidiformes,Bdellidae,Bdellodes,sp.,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
Arachnida,Trombidiformes,Bdellidae,Bdellodes,sp.,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,0,0,0,0
Arachnida,Trombidiformes,Bdellidae,Biscirus,sp.,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
Arachnida,Trombidiformes,Bdellidae,Biscirus,sp.,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Arachnida,Trombidiformes,Bdellidae,Biscirus,sp.,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Arachnida,Trombidiformes,Bdellidae,Biscirus,sp.,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
Arachnida,Trombidiformes,Bdellidae,Biscuris,sp.,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Arachnida,Trombidiformes,Bdellidae,Biscuris,sp.,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Arachnida,Trombidiformes,Bdellidae,Biscuris,sp.,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Arachnida,Trombidiformes,Bdellidae,Cyta,sp.,0,0,55,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0
Arachnida,Trombidiformes,Bdellidae,Cyta,sp.,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Arachnida,Trombidiformes,Bdellidae,Cyta,sp.,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Arachnida,Trombidiformes,Bdellidae,Cyta,sp.,0,0,61,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0
Arachnida,Trombidiformes,Bdellidae,Cyta,sp.,0,0,24,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0
Arachnida,Trombidiformes,Bdellidae,Cyta,sp.,0,0,18,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0
Arachnida,Trombidiformes,Bdellidae,Cyta,sp.,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Arachnida,Trombidiformes,Bdellidae,Cyta,sp.,0,0,20,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0
Arachnida,Trombidiformes,Bdellidae,Cyta,sp.,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
Arachnida,Trombidiformes,Bdellidae,Cyta,sp.,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
Arachnida,Trombidiformes,Bdellidae,Cyta,sp.,0,0,21,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0
Arachnida,Trombidiformes,Bdellidae,Cyta,sp.,0,0,30,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0
Arachnida,Trombidiformes,Bdellidae,Cyta,sp.,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
Arachnida,Trombidiformes,Bdellidae,Cyta,sp.,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Arachnida,Trombidiformes,Bdellidae,Cyta,sp.,0,0,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
Arachnida,Trombidiformes,Bdellidae,Cyta,sp.,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
Arachnida,Trombidiformes,Bdellidae,Cyta,sp.,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
Arachnida,Trombidiformes,Bdellidae,Cyta,sp.,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
Arachnida,Trombidiformes,Bdellidae,Cyta,sp.,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
Arachnida,Trombidiformes,Bdellidae,Cyta,sp.,0,0,23,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0
Arachnida,Trombidiformes,Bdellidae,Cyta,sp.,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Arachnida,Trombidiformes,Bdellidae,Cyta,sp.,0,0,11,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0
Arachnida,Trombidiformes,Bdellidae,Cyta,sp.,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Arachnida,Trombidiformes,Bdellidae,Cyta,sp.,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Arachnida,Trombidiformes,Bdellidae,Cyta,sp.,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Arachnida,Trombidiformes,Bdellidae,Cyta,sp.,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
Arachnida,Trombidiformes,Bdellidae,Cyta,sp.,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Arachnida,Trombidiformes,Bdellidae,Cyta,sp.,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Arachnida,Trombidiformes,Bdellidae,Cyta,sp.,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Arachnida,Trombidiformes,Bdellidae,Cyta,sp.,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Arachnida,Trombidiformes,Bdellidae,Cyta,sp.,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Arachnida,Trombidiformes,Bdellidae,Cyta,sp.,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
Arachnida,Trombidiformes,Bdellidae,Cyta,sp.,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Arachnida,Trombidiformes,Bdellidae,Cyta,sp.,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Arachnida,Trombidiformes,Bdellidae,Cyta,sp.,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Arachnida,Trombidiformes,Bdellidae,Cyta,sp.,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Arachnida,Trombidiformes,Bdellidae,Cyta,sp.,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Arachnida,Trombidiformes,Bdellidae,Cyta,sp.,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Arachnida,Trombidiformes,Bdellidae,Cyta,sp.,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Arachnida,Trombidiformes,Bdellidae,Cyta,sp.,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Arachnida,Trombidiformes,Bdellidae,Cyta,sp.,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
Arachnida,Trombidiformes,Bdellidae,Cyta,sp.,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Arachnida,Trombidiformes,Bdellidae,Cyta,sp.,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Arachnida,Trombidiformes,Bdellidae,Cyta,sp.,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Arachnida,Trombidiformes,Bdellidae,Cyta,sp.,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Arachnida,Trombidiformes,Bdellidae,Cyta,sp.,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Arachnida,Trombidiformes,Bdellidae,Cyta,sp.,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Arachnida,Trombidiformes,Bdellidae,Cyta,sp.,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
Arachnida,Trombidiformes,Bdellidae,Cyta,sp.,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Arachnida,Trombidiformes,Bdellidae,Cyta,sp.,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Arachnida,Trombidiformes,Bdellidae,Cyta,sp.,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Arachnida,Trombidiformes,Bdellidae,Cyta,sp.,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Arachnida,Trombidiformes,Bdellidae,Cyta,sp.,0,0,9,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0
Arachnida,Trombidiformes,Bdellidae,Cyta,sp.,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
Arachnida,Trombidiformes,Bdellidae,Cyta,sp.,0,0,11,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0
Arachnida,Trombidiformes,Bdellidae,Cyta,sp.,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
Arachnida,Trombidiformes,Bdellidae,Cyta,sp.,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
Arachnida,Trombidiformes,Bdellidae,Cyta,sp.,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
Arachnida,Trombidiformes,Bdellidae,Cyta,sp.,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Arachnida,Trombidiformes,Bdellidae,Cyta,sp.,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
Arachnida,Trombidiformes,Bdellidae,Cyta,sp.,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
Arachnida,Trombidiformes,Bdellidae,Cyta,sp.,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Arachnida,Trombidiformes,Bdellidae,Cyta,sp.,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Arachnida,Trombidiformes,Bdellidae,Cyta,sp.,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
Arachnida,Trombidiformes,Bdellidae,Cyta,sp.,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Arachnida,Trombidiformes,Bdellidae,Cyta,sp.,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Arachnida,Trombidiformes,Bdellidae,Cyta,sp.,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Arachnida,Trombidiformes,Bdellidae,Cyta,sp.,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Arachnida,Trombidiformes,Bdellidae,Cyta,sp.,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Arachnida,Trombidiformes,Bdellidae,Cyta,sp.,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Arachnida,Trombidiformes,Bdellidae,Cyta,sp.,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Arachnida,Trombidiformes,Bdellidae,Cyta,sp.,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Arachnida,Trombidiformes,Bdellidae,Cyta,sp.,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Arachnida,Trombidiformes,Bdellidae,Cyta,sp.,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Arachnida,Trombidiformes,Bdellidae,Cyta,sp.,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Arachnida,Trombidiformes,Bdellidae,Cyta,sp.,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Arachnida,Trombidiformes,Bdellidae,Cyta,sp.,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Arachnida,Trombidiformes,Bdellidae,Cyta,sp.,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Arachnida,Trombidiformes,Bdellidae,Cyta,sp.,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Arachnida,Trombidiformes,Bdellidae,Cyta,sp.,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Arachnida,Trombidiformes,Bdellidae,Cyta,sp.,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Arachnida,Trombidiformes,Bdellidae,Cyta,sp.,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Arachnida,Trombidiformes,Bdellidae,Cyta,sp.,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Arachnida,Trombidiformes,Bdellidae,Cyta,sp.,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Arachnida,Trombidiformes,Bdellidae,Cyta,sp.,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Arachnida,Trombidiformes,Bdellidae,Cyta,sp.,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Arachnida,Trombidiformes,Bdellidae,Cyta,sp.,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Arachnida,Trombidiformes,Bdellidae,Cyta,sp.,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Arachnida,Trombidiformes,Bdellidae,Cyta,sp.,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Arachnida,Trombidiformes,Bdellidae,Cyta,sp.,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Arachnida,Trombidiformes,Bdellidae,Cyta,sp.,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Arachnida,Trombidiformes,Bdellidae,Cyta,sp.,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Arachnida,Trombidiformes,Bdellidae,Cyta,sp.,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Arachnida,Trombidiformes,Bdellidae,Cyta,sp.,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Arachnida,Trombidiformes,Bdellidae,Cyta,sp.,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Arachnida,Trombidiformes,Bdellidae,Cyta,sp.,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Arachnida,Trombidiformes,Bdellidae,Cyta,sp.,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
